item,name,authorization_notice_id,authorized_announcement_date,filing_id,filing_date,patentee,designer,address,Int.Cl.
2228,一种部分稳定氧化锆原料及其制备方法,CN106588002B,2019.07.09,2.02E+12,2016.12.05,武汉科技大学,张寒;,430081湖北省武汉市青山区和平大道947号,C04B35/48(2006.01)I;
2229,一种浆态床甲醇合成工艺,CN106588574B,2019.07.09,2.02E+12,2016.11.28,中石化宁波工程有限公司;,卢新军;,315103浙江省宁波市高新区院士路660号,C07C31/04(2006.01)I;
2230,一种丙泊酚及其结构类似物的制备方法,CN106588576B,2019.07.09,2.02E+12,2016.12.21,李宏;??浙江九旭药业有限公司,潘自国;,321016浙江省金华市仙华北街398号,C07C37/50(2006.01)I;
2231,聚甲醛二甲醚的合成方法,CN106588595B,2019.07.09,2.02E+12,2015.10.14,中国石油化工股份有限公司;,李晓明;,100728北京市朝阳区朝阳门北大街22号,C07C43/30(2006.01)I;
2232,丙烯酸酯的合成方法,CN106588653B,2019.07.09,2.02E+12,2015.10.14,中国石油化工股份有限公司;,李晓明;,100728北京市朝阳区朝阳门北大街22号,C07C67/327(2006.01)I;
2233,聚酰胺酸组合物及其制备方法和应用,CN106589371B,2019.07.09,201510677226X,2015.10.19,中国石油化工股份有限公司;,崔晶;,100728北京市朝阳区朝阳门北大街22号,C08G73/10(2006.01)I;??C08L79/08(2006.01)I
2234,一种纳米纤维素晶体疏水接枝的改性方法,CN106589390B,2019.07.09,2.02E+12,2016.11.09,中国石油天然气股份有限公司,罗健辉;,100007北京市东城区东直门北大街9号,C08G81/00(2006.01)I;
2235,基于4-HNCP和对苯二甲酸为混合配体的稀土配合物、制备方法、晶体结构及其应用,CN106589396B,2019.07.09,2.02E+12,2016.11.11,吉林师范大学,乔宇;,136000吉林省四平市铁西区海丰大街1301号,C08G83/00(2006.01)I
2236,一种甲基丙烯酸甲酯改性硅树脂涂料及其制备方法,CN106590412B,2019.07.09,2.02E+12,2016.12.19,武汉大学,黄荣华;,430072湖北省武汉市武昌区珞珈山武汉大学,C09D183/06(2006.01)I;
2237,一种用于冰浆制取的复配添加剂,CN106590540B,2019.07.09,2.02E+12,2016.12.01,福州大学,刘曦;,350108福建省福州市闽侯县上街镇大学城学园路2号福州大学新区,C09K5/06(2006.01)I
2238,中低矿化度油藏驱油用复合型表面活性剂组合物,CN106590565B,2019.07.09,2.02E+12,2015.10.20,中国石油化工股份有限公司;,沈少春;,100728北京市朝阳区朝阳门北大街22号,C09K8/584(2006.01)I
2239,抗矿化度排水采气用泡排剂组合物及其制备方法与应用,CN106590580B,2019.07.09,2.02E+12,2015.10.20,中国石油化工股份有限公司;,裘鋆;,100728北京市朝阳区朝阳门北大街22号,C09K8/584(2006.01)I
2240,耐温抗盐低张力泡沫及其在泡沫封堵中的应用,CN106590606B,2019.07.09,2.02E+12,2015.10.20,中国石油化工股份有限公司;,何良好;,100728北京市朝阳区朝阳门北大街22号,C09K8/594(2006.01)I;??C09K8/584(2006.01)I  
2241,耐温抗盐低张力泡沫剂组合物及其制备方法,CN106590607B,2019.07.09,2.02E+12,2015.10.20,中国石油化工股份有限公司;,何良好;,100728北京市朝阳区朝阳门北大街22号,C09K8/594(2006.01)I;??C09K8/584(2006.01)I
2242,复合微生物菌剂及其制备方法和应用,CN106591180B,2019.07.09,2.02E+12,2016.12.05,盐城工学院,杨百忍;,224000江苏省盐城市世纪大道1166号研创大厦,C12N1/20(2006.01)I;
2243,一种离子镀制备TiAlSiCN涂层的方法,CN106591784B,2019.07.09,2.02E+12,2016.11.12,常州大学,孔德军;,213164江苏省常州市武进区滆湖路1号,C23C14/32(2006.01)I;
2244,一种多功效再生纤维素纤维,CN106591990B,2019.07.09,2.02E+12,2016.12.12,浙江三佳制衣有限公司,刘丽蓉;??王勇;??丁超,322011浙江省金华市义乌市大陈镇西工业区,D01F2/10(2006.01)I;??D01F2/08(2006.01)I
2245,电控滑套及压裂管柱,CN106593352B,2019.07.09,2.02E+12,2016.12.27,中国石油天然气股份有限公司;,朱霄霄;,100007北京市东城区东直门北大街9号,E21B34/14(2006.01)I;??E21B43/26(2006.01)I
2246,一种发动机排气烟囱及其安装结构,CN106593602B,2019.07.09,2.02E+12,2016.10.20,中车株洲电力机车有限公司,王永;,412001湖南省株洲市石峰区田心高科园,F01N13/08(2010.01)I;
2247,含有分段式螺旋状冷却油道的内燃机活塞,CN106593676B,2019.07.09,2.02E+12,2017.01.11,武汉理工大学,钱作勤;??费春光;??王强,430070湖北省武汉市洪山区珞狮路122号,F02F1/22(2006.01)I
2248,一种用于光电吊舱的无源定位算法,CN106595668B,2019.07.09,2.02E+12,2016.12.12,中国航空工业集团公司洛阳电光设备研究所,杜明昊;,471099河南省洛阳市凯旋西路25号,G01C21/20(2006.01)I;??G01S19/48(2010.01)I
2249,一种基于加性四元数的大方位失准角线性对准方法,CN106595701B,2019.07.09,2.02E+12,2016.09.20,南京喂啊游通信科技有限公司,王可东,210046江苏省南京市栖霞区西岗办事处摄山星城天佐路1号139室,G01C25/00(2006.01)I
2250,一种用于游离氯检测的荧光传感器,CN106596479B,2019.07.09,2.02E+12,2016.11.29,福州大学,董永强;??方青青,350108福建省福州市闽侯县上街镇大学城学园路2号福州大学新区,G01N21/64(2006.01)I
2251,一种背光模组的制作方法、背光模组及显示装置,CN106597752B,2019.07.09,2.02E+12,2017.02.14,京东方科技集团股份有限公司,马新利;,100015北京市朝阳区酒仙桥路10号,G02F1/13357(2006.01)I
2252,一种DDS信号发生器,CN106598135B,2019.07.09,2.02E+12,2016.11.14,深圳市鼎阳科技有限公司,陆顺杰;??王永添;??宋民,518000广东省深圳市宝安区68区留仙三路安通达工业园4栋三楼,G06F1/03(2006.01)I
2253,书写页面的扩充方法和系统,CN106598289B,2019.07.09,2.02E+12,2016.11.18,广州视源电子科技股份有限公司;,张维元,510530广东省广州市广州黄埔区云埔四路6号,G06F3/0354(2013.01)I;??G06F3/0481(2013.01)I
2254,智能白板电视的多系统同时使用一个触控框的设计方法,CN106598342B,2019.07.09,2.02E+12,2016.12.30,厦门厦华科技有限公司,刘志锋;??谢特辉,361000福建省厦门市湖里区嘉禾路618号,G06F3/041(2006.01)I
2255,驱动触摸传感器的方法和电路以及使用这种电路的显示装置,CN106598363B,2019.07.09,2.02E+12,2015.12.29,乐金显示有限公司,李德孝;,韩国首尔,G06F3/044(2006.01)I;??G06F3/041(2006.01)I
2256,基于看门狗技术的智能变电站监控服务控制台实现方法,CN106598767B,2019.07.09,2.02E+12,2016.11.29,积成电子股份有限公司,张凯;,250100山东省济南市历城区高新开发区科航路1677号,G06F11/07(2006.01)I;
2257,一种跨组件交易一致性测试方法及系统,CN106598870B,2019.07.09,2.02E+12,2016.12.26,中国建设银行股份有限公司,林鸿挺;,100033北京市西城区金融大街25号,G06F11/36(2006.01)I;??G06F8/20(2018.01)I
2258,一种可配置的多端口通用数据桥接系统的工作方法,CN106598885B,2019.07.09,2.02E+12,2016.11.30,华中科技大学,李精松;??王少荣,430074湖北省武汉市洪山区珞喻路1037号,G06F13/10(2006.01)I;??G06F13/42(2006.01)I
2259,一种基于云存储管理的智能检索的方法及系统,CN106598973B,2019.07.09,2.02E+12,2015.10.14,杭州海康威视数字技术股份有限公司,汪渭春;??周佳,310051浙江省杭州市滨江区阡陌路555号海康科技园,G06F16/732(2019.01)I;??H04L29/08(2006.01)I
2260,一种统计用户行为数据的方法及装置,CN106599075B,2019.07.09,2.02E+12,2016.11.14,武汉斗鱼网络科技有限公司,杜伟,430000湖北省武汉市东湖开发区软件园东路1号软件产业4.1期B1栋11楼,G06F16/951(2019.01)I;
2261,一种基于路径合并的可引导符号执行漏洞检测方法,CN106599695B,2019.07.09,2.02E+12,2016.06.03,南京大学,曾庆凯;??聂凌,210093江苏省南京市汉口路22号,G06F21/57(2013.01)I;??G06F11/36(2006.01)I
2262,一种基于二次B样条曲线的简单曲线平滑方法,CN106600663B,2019.07.09,2.02E+12,2016.12.30,浙江工业大学,高飞;,310014浙江省杭州市下城区朝晖六区,G06T11/20(2006.01)I;??G06T5/00(2006.01)I
2263,非接触对比型的电容充放电的方法,CN106601097B,2019.07.09,2.02E+12,2016.12.30,齐齐哈尔大学,梁法库,161006黑龙江省齐齐哈尔市建华区文化大街42号齐齐哈尔大学理学院,G09B23/18(2006.01)I
2264,一种基于磁流变效应实现吸声性能可调的装置,CN106601223B,2019.07.09,2.02E+12,2016.11.21,浙江大学,翟国庆;??林秦豪,310013浙江省杭州市西湖区余杭塘路866号,G10K11/16(2006.01)I;??G10K11/165(2006.01)I
2265,一种动簧片及其拍合式继电器的动簧片与轭铁的连接结构,CN106601557B,2019.07.09,2.02E+12,2017.01.11,厦门宏发电声股份有限公司,蔡文智;??谭忠华;??刘金枪,361000福建省厦门市集美北部工业区孙坂南路91-101号,H01H50/64(2006.01)I
2266,芯片封装工艺以及芯片封装结构,CN106601635B,2019.07.09,2.02E+12,2016.08.25,合肥祖安投资合伙企业（有限合伙）,谭小春;??陆培良,230088安徽省合肥市高新区创新大道2800号创新产业园二期H2栋190室,H01L21/56(2006.01)I;
2267,充电电池的充电方法及装置,CN106602679B,2019.07.09,2.02E+12,2017.03.02,东软集团股份有限公司,李晓东;??张锋,110179辽宁省沈阳市浑南新区新秀街2号,H02J7/00(2006.01)I
2268,一种基于联邦式数据池的电力微应用构建方法,CN106603286B,2019.07.09,2.02E+12,2016.12.14,国网浙江省电力公司杭州供电公司;,徐晓华;,310009浙江省杭州市上城区建国中路219号,H04L12/24(2006.01)I;
2269,监控应用程序使用流量的方法、装置及终端,CN106603345B,2019.07.09,2.02E+12,2017.02.04,OPPO广东移动通信有限公司,祝杰民,523860广东省东莞市长安镇乌沙海滨路18号,H04L12/26(2006.01)I
2270,一种基于SDN架构的IS-IS路由协议的可信认证方法,CN106603512B,2019.07.09,2.02E+12,2016.11.30,中国人民解放军国防科学技术大学,王宝生;,410073湖南省长沙市砚瓦池正街47号中国人民解放军国防科学技术大学计算机学院,H04L29/06(2006.01)I;??H04L12/715(2013.01)I
2271,一种分布式服务的管理方法和系统,CN106603594B,2019.07.09,2.02E+12,2015.10.15,中国电信股份有限公司,何震苇;,100033北京市西城区金融大街31号,H04L29/08(2006.01)I;??H04L12/26(2006.01)I
2272,一种基于用户兴趣偏好的信息中心网络缓存方法,CN106603646B,2019.07.09,2.02E+12,2016.12.07,北京邮电大学,张天魁;,100876北京市海淀区西土城路10号,H04L29/08(2006.01)I
2273,用于补充吸附剂盒内的脲酶的脲酶引入系统,CN106604752B,2019.07.09,2.02E+12,2015.03.09,美敦力公司,马丁·T·格伯;??克里斯多夫·M·霍博特,美国明尼苏达州阿波利斯市,A61M1/14(2006.01)I;??A61M1/16(2006.01)I
2274,高高度喷墨打印,CN106604822B,2019.07.09,2.02E+12,2015.06.24,富士胶卷迪马蒂克斯股份有限公司,D.W.巴尼特;,美国新罕布什尔州,B41J2/04(2006.01)I;??B41J2/145(2006.01)I
2275,锂离子二次电池的充电控制方法以及充电机构,CN106605349B,2019.07.09,2.02E+12,2015.12.11,麦克赛尔控股株式会社,谷井惠一,日本京都府,H02J7/00(2006.01)I;
2276,一种Zn-Mg1Ca系锌合金及其制备方法与应用,CN106606806B,2019.07.09,2.02E+12,2015.10.21,北京大学,郑玉峰;??杨宏韬;??成艳,100000北京市海淀区颐和园路5号,A61L31/16(2006.01)I;
2277,纳米二氧化钛-二氧化硅复合光催化剂及其制备方法,CN106607016B,2019.07.09,2.02E+12,2016.12.29,杭州同净环境科技有限公司,王晟;??王騊;??欧阳申珅,311113浙江省杭州市余杭区良渚街道七贤桥村(2幢)501室,B01J21/18(2006.01)I
2278,合成气制低碳混合醇的催化剂、制备方法及其应用,CN106607040B,2019.07.09,2.02E+12,2015.10.21,中国石油化工股份有限公司;,宋庆英;??刘苏,100728北京市朝阳区朝阳门北大街22号,B01J23/887(2006.01)I;
2279,催化剂组合物及其用途,CN106607093B,2019.07.09,201510690505X,2015.10.22,中国石油化工股份有限公司;,刘旭;??刘仲能;??顾松园,100728北京市朝阳区朝阳门北大街22号,B01J31/24(2006.01)I;
2280,低碳烷烃脱氢制低碳烯烃催化剂及其制备方法,CN106607099B,2019.07.09,201510689822X,2015.10.22,中国石油化工股份有限公司;,吴文海;,100728北京市朝阳区朝阳门北大街22号,B01J32/00(2006.01)I;
2281,多功能安全锯切器,CN106607613B,2019.07.09,2.02E+12,2015.10.27,中国人民解放军军械工程学院,王克印;,050003河北省石家庄市和平西路97号,B23D49/10(2006.01)I;
2282,含氧化合物制丙烯与芳烃的方法,CN106608780B,2019.07.09,2.02E+12,2015.10.21,中国石油化工股份有限公司;,汪哲明;??周伟;??许烽,100728北京市朝阳区朝阳门北大街22号,C07C1/20(2006.01)I;
2283,回收甲醇制芳烃轻质产物的方法,CN106608784B,2019.07.09,2.02E+12,2015.10.22,中国石油化工股份有限公司;,贺来宾;??金鑫;??杨卫胜,100728北京市朝阳区朝阳门北大街22号,C07C1/20(2006.01)I;
2284,甲醇制备苯和二甲苯的方法,CN106608785B,2019.07.09,2.02E+12,2015.10.22,中国石油化工股份有限公司;,贺来宾;??金鑫;??杨卫胜,100728北京市朝阳区朝阳门北大街22号,C07C1/20(2006.01)I;
2285,除湿机的排水控制方法、排水控制装置及除湿机,CN106610095B,2019.07.09,2.02E+12,2017.01.06,广东美的制冷设备有限公司,阮兆忠,528311广东省佛山市顺德区北滘镇林港路,F24F11/70(2018.01)I;
2286,数据采集方法和装置,CN106612466B,2019.07.09,2.02E+12,2015.10.27,北京国双科技有限公司,王晓涛,100083北京市海淀区北四环中路229号海泰大厦4层南401号,H04N21/81(2011.01)I;??H04N21/835(2011.01)I
2287,一种大小蠹属引诱剂,CN106614751B,2019.07.09,2.02E+12,2015.10.30,中国检验检疫科学研究院,于艳雪;,100029北京市朝阳区惠新西街惠新里241号,A01N63/02(2006.01)I;
2288,一种复合脱硫脱汞剂及其制备方法,CN106621783B,2019.07.09,2.02E+12,2016.12.22,贵州大学,李军旗;,550025贵州省贵阳市花溪区,B01D53/82(2006.01)I;
2289,一种网络变压器自动检测装置,CN106623005B,2019.07.09,2.02E+12,2016.12.07,东莞普思电子有限公司,杨金辉,523851广东省东莞市长安镇宵边振安东路76号平谦工业园B栋三楼,B07C5/342(2006.01)I;
2290,一种用于安装拖点组件焊接的辅助工装,CN106624277B,2019.07.09,2.02E+12,2016.12.07,中国航发贵州黎阳航空动力有限公司,方志忠;,550014贵州省贵阳市白云区黎阳路1111号,B23K9/16(2006.01)I;
2291,一种冗余度机械臂加速度层容噪控制方法,CN106625680B,2019.07.09,2.02E+12,2017.02.07,华侨大学,郭东生;,362000福建省泉州市丰泽区城东,B25J9/16(2006.01)I
2292,一种打印机运动防撞小车及打印机,CN106626826B,2019.07.09,201611114498X,2016.12.07,深圳市汉拓数码有限公司,毛金岭;,518000广东省深圳市龙岗区龙城街道新联社区嶂背工业区园湖路322号第三厂区,B41J29/393(2006.01)I;??B41J25/24(2006.01)I
2293,一种测量塔机顶升高度变化的方法,CN106629401B,2019.07.09,2.02E+12,2017.01.16,中国电建集团核电工程公司,田福兴;,250100山东省济南市历城区工业北路297号,B66C13/50(2006.01)I;
2294,一种气浮微气泡动态观测及调控系统,CN106629954B,2019.07.09,2.02E+12,2016.10.17,西安建筑科技大学,金鹏康;,710055陕西省西安市雁塔路13号,C02F1/24(2006.01)I;
2295,一种池塘养殖甲鱼的水质改良剂及水质改良方法,CN106630191B,2019.07.09,2.02E+12,2016.12.22,马鞍山春盛生态农业有限公司,王泽春;??张晔;??李虎,243041安徽省马鞍山市雨山区佳山乡前庄村,C02F3/34(2006.01)I;??A01K67/02(2006.01)I
2296,一种城镇黑臭水体处理方法,CN106630310B,2019.07.09,2.02E+12,2016.11.15,肇庆领誉环保实业有限公司,张德;,526238广东省肇庆市大旺高新区文德一街,C02F9/06(2006.01)I
2297,一种提高NKN基陶瓷稳定性及压电性能的材料后处理方法,CN106631156B,2019.07.09,201610812718X,2016.09.08,常州大学,张琦蕙;,213164江苏省常州市武进区滆湖路1号,C04B41/80(2006.01)I
2298,一种红磷阻燃增强聚丙烯材料及其制备方法,CN106633388B,2019.07.09,2.02E+12,2016.11.17,广东道生科技股份有限公司,李本立;??郑少辉;??徐建辉,529095广东省江门市蓬江区荷塘镇南格西路2号,C08L23/12(2006.01)I;
2299,一种耐汗液的聚氨酯热熔胶的制备方法,CN106634776B,2019.07.09,201610909077X,2016.10.17,烟台德邦科技有限公司,姜贵琳;,264006山东省烟台市开发区开封路3-3号资源再生加工示范区,C09J175/06(2006.01)I;
2300,一种适用于疏松砂岩油藏出砂水平井的低密度泡沫树脂防砂剂及其制备方法,CN106634920B,2019.07.09,2.02E+12,2016.12.23,中国石油大学（华东）,王增宝;,266580山东省青岛市经济技术开发区长江西路66号,C09K8/575(2006.01)I;??E21B43/02(2006.01)I
2301,一种复合型抗温粘弹性自转向酸及其制备方法与应用,CN106634938B,2019.07.09,2.02E+12,2016.12.07,中国石油天然气股份有限公司,曾双红;,100007北京市东城区东直门北大街9号,C09K8/74(2006.01)I;??E21B43/26(2006.01)I
2302,一种催化剂在粗苯与煤基石脑油混合物加氢中的应用,CN106635139B,2019.07.09,2.02E+12,2017.01.13,武汉科林精细化工有限公司,吴阳春;,430223湖北省武汉市东湖开发区华工科技园创新基地18号楼6楼,B01J29/16(2006.01)I
2303,一种高温环保型水基离子液体润滑剂,CN106635360B,2019.07.09,2.02E+12,2016.09.13,北京科技大学,孔宁;,100083北京市海淀区学院路30号,C10M173/02(2006.01)I;
2304,耐受苯基乳酸的大肠杆菌突变株、在合成苯基乳酸中的应用及其合成方法,CN106635880B,2019.07.09,2.02E+12,2016.11.02,常熟理工学院,朱益波;,215500江苏省苏州市常熟市南三环路99号,C12N1/20(2006.01)I;
2305,乳酸乳球菌乳亚种YF11的非编码小RNAs144,CN106636093B,2019.07.09,2.02E+12,2016.11.29,天津大学,乔建军;,300072天津市南开区卫津路92号,C12N15/113(2010.01)I;
2306,一种青稞的紫外胁迫相关基因及其应用,CN106636132B,2019.07.09,2.02E+12,2016.12.13,西藏自治区农牧科学院农业研究所;,曾兴权;,850032西藏自治区拉萨市城关区金珠西路157号,C12N15/29(2006.01)I;
2307,一种飞蝗细胞色素P450还原酶基因dsRNA及其应用,CN106636148B,2019.07.09,2.02E+12,2017.03.01,山西大学,张学尧;,030006山西省太原市小店区坞城路92号,C12N15/53(2006.01)I;
2308,一种低泡表面活性剂,CN106637251B,2019.07.09,2.02E+12,2016.12.20,东莞市精诚胶钛表调剂有限公司,粟飞,523000广东省东莞市大朗镇新马莲村云莲路三街20号,C23G1/14(2006.01)I;
2309,电解无轮廓铜箔用混合添加剂及用其制备电解铜箔的方法,CN106637308B,2019.07.09,2.02E+12,2016.11.16,山东金宝电子股份有限公司,孙云飞;,265400山东省烟台市招远市温泉路128号,C25D1/04(2006.01)I
2310,一种高收缩纤维的制备方法,CN106637480B,2019.07.09,2.02E+12,2016.12.08,江苏金太阳纺织科技股份有限公司,丁可敬;,226300江苏省南通市通州区志浩工业园区金太阳大厦,D01F6/92(2006.01)I;??D01F1/10(2006.01)I
2311,悬挂式基坑排水系统的使用方法,CN106638637B,2019.07.09,2.02E+12,2016.12.15,浙江二十冶建设有限公司;,王红霞;,315800浙江省宁波市北仑区新碶街道珠江路429号,E02D19/00(2006.01)I;??E03F5/22(2006.01)I
2312,统一用于后帘和电动后备箱的电动机的结构,CN106639733B,2019.07.09,2.02E+12,2016.04.29,现代自动车株式会社,金德英;??任龙赫,韩国首尔,E05F15/627(2015.01)I;
2313,气举反循环负压捞砂方法及捞砂装置,CN106639942B,2019.07.09,2.02E+12,2016.12.20,库尔勒施得石油技术服务有限公司,李斌;,841000新疆维吾尔自治区巴音郭楞蒙古自治州巴州库尔勒市石化大道19号上华城A座3楼丰源社区办公室,E21B27/00(2006.01)I
2314,井下电加热水平井管柱结构及其油层加热方法,CN106640005B,2019.07.09,2.02E+12,2016.12.20,中国石油天然气股份有限公司,吴永彬;??蒋有伟;??关文龙,100007北京市东城区东直门北大街9号,E21B43/24(2006.01)I;
2315,一种双向永磁线性力马达驱动的直动式电液比例阀,CN106641403B,2019.07.09,2.02E+12,2016.11.07,温州大学,李勇;,325000浙江省温州市瓯海区东方南路38号温州市国家大学科技园孵化器,F16K31/08(2006.01)I
2316,一种LED灯生产工艺,CN106641794B,2019.07.09,2.02E+12,2016.11.04,嘉兴市正大照明有限公司,王副林,314300浙江省嘉兴市海盐县通元石泉工业区,F21K9/90(2016.01)I;
2317,用于飞行器发动机燃烧室的火焰稳定装置,CN106642201B,2019.07.09,2.02E+12,2016.12.23,中航空天发动机研究院有限公司,贾真;??王慧汝;??张稳,101320北京市顺义区顺通路25号5幢,F23R3/20(2006.01)I
2318,一种水地暖安装排湿方法,CN106642274B,2019.07.09,2.02E+12,2016.11.10,绿城装饰工程集团有限公司,吴继锋;,310012浙江省杭州市西湖区紫荆花路2号联合大厦B座9楼,F24D3/14(2006.01)I;
2319,一种涡流管制冷的空调工作方法,CN106642783B,2019.07.09,2.02E+12,2015.11.04,邵再禹,邵再禹,318050浙江省台州市路桥区机场路534号,F25B9/04(2006.01)I  
2320,一种深部煤矿巨厚坚硬顶板的强制放顶方法,CN106643355B,2019.07.09,2.02E+12,2017.01.19,中国矿业大学（北京）,杨仁树;,100083北京市海淀区学院路丁11号中国矿业大学,F42D1/00(2006.01)I;
2321,一种气液分离装置,CN106644665B,2019.07.09,2.02E+12,2017.01.17,天津师范大学,段旭川,300387天津市西青区宾水西道393号,G01N1/34(2006.01)I
2322,拉线塔主柱刚度测量实验系统及方法,CN106644751B,2019.07.09,2.02E+12,2016.10.13,华北电力大学（保定）,杨文刚;??陈湘阳,071000河北省保定市北市区永华北大街619号,G01N3/20(2006.01)I;
2323,一种具有光陷阱组件的大气在线汞分析仪器,CN106645072B,2019.07.09,2.02E+12,2017.02.23,北京大学,陶劲舟;??曾立民,100871北京市海淀区颐和园路5号,G01N21/64(2006.01)I;??G01N21/01(2006.01)I
2324,一种基于系数期望的杂波扩展相消方法,CN106646382B,2019.07.09,2.02E+12,2016.09.26,武汉大学,万显荣;,430072湖北省武汉市武昌区珞珈山武汉大学,G01S7/02(2006.01)I
2325,一种飞行目标的雷达回波推演方法,CN106646395B,2019.07.09,2.02E+12,2016.09.30,西安电子科技大学,戴奉周;,710071陕西省西安市太白南路2号,G01S7/292(2006.01)I;
2326,一种单通道无缆存储式地震仪的无线监控方法,CN106646665B,2019.07.09,2.02E+12,2016.11.17,吉林大学,林君;,130012吉林省长春市前进大街2699号,G01V13/00(2006.01)I;
2327,一种超短两视场红外光学系统,CN106646865B,2019.07.09,201611094864X,2016.12.02,中国航空工业集团公司洛阳电光设备研究所,许泽帅;,471099河南省洛阳市凯旋西路25号,G02B27/00(2006.01)I;??G02B7/04(2006.01)I
2328,一种基于VR装置的显示方法及系统,CN106646880B,2019.07.09,2.02E+12,2016.12.27,上海与德信息技术有限公司,黄俊岚,200233上海市金山区亭卫公路6558号4幢1419室,G02B27/01(2006.01)I;??G06F3/01(2006.01)I
2329,一种显示装置,CN106647015B,2019.07.09,2.02E+12,2017.03.24,京东方科技集团股份有限公司;,白冰;,100015北京市朝阳区酒仙桥路10号,G02F1/1335(2006.01)I
2330,一种用于无掩模扫描光刻的大面积曝光方法,CN106647189B,2019.07.09,2.02E+12,2017.02.24,西安电子科技大学,杨刚;,710071陕西省西安市太白南路2号,G03F7/20(2006.01)I
2331,基于导前扰动模型的亚临界机组协调预测函数控制算法,CN106647240B,2019.07.09,2.02E+12,2016.11.28,国网浙江省电力公司电力科学研究院;,尹峰;??李泉;??罗志浩,310014浙江省杭州市下城区朝晖八区华电弄1号,G05B11/42(2006.01)I
2332,一种基于导前扰动模型的火电机组汽温预测函数控制算法,CN106647261B,2019.07.09,2.02E+12,2016.11.28,国网浙江省电力公司电力科学研究院;,尹峰;??李泉;??罗志浩,310014浙江省杭州市下城区朝晖八区华电弄1号,G05B13/04(2006.01)I
2333,一种基于无人机的智能家居系统,CN106647803B,2019.07.09,2.02E+12,2016.11.29,湖北大秀天域科技发展有限公司,张珩;,430035湖北省武汉市硚口区古田二路汇丰企业天地汇贤楼,G05D1/10(2006.01)I;??B64C39/02(2006.01)I
2334,一种位置闭环控制方法及装置,CN106647838B,2019.07.09,2.02E+12,2017.02.22,北京润科通用技术有限公司,李佼,100192北京市海淀区知春路7号致真大厦5层,G05D13/62(2006.01)I
2335,一种用于计量器具委托单批量打印的方法,CN106648477B,2019.07.09,2.02E+12,2015.12.30,济南大陆机电股份有限公司,李晓婷;??宋娇;??张婷婷,250000山东省济南市高新开发区新泺大街786号,G06F3/12(2006.01)I;??G06Q50/10(2012.01)I
2336,一种程序崩溃分析方法及系统,CN106649089B,2019.07.09,2.02E+12,2016.10.09,武汉斗鱼网络科技有限公司,周志刚,430000湖北省武汉市武汉东湖开发区软件园东路1号软件产业4.1期B1栋11楼,G06F11/36(2006.01)I
2337,一种中文分词的方法及装置,CN106649251B,2019.07.09,2.02E+12,2015.10.30,北京国双科技有限公司,胡斌;??崔维福,100083北京市海淀区北四环中路229号海泰大厦4层南401号,G06F17/27(2006.01)I
2338,一种创建共享语料库的方法,CN106649280B,2019.07.09,2.02E+12,2017.02.13,长沙军鸽软件有限公司,陈包容,410000湖南省长沙市高新开发区麓谷产业基地麓天路8号橡树园4栋1036单元,G06F17/27(2006.01)I;
2339,对URL进行分类的方法和装置,CN106649384B,2019.07.09,2.02E+12,2015.11.03,中国电信股份有限公司,赵钧;,100033北京市西城区金融大街31号,G06F16/955(2019.01)I
2340,一种迁移文件权限的方法、装置以及系统,CN106649600B,2019.07.09,2.02E+12,2016.11.25,华为技术有限公司,李学锋;??沈序建;??刘元兵,518129广东省深圳市龙岗区坂田华为总部办公楼,G06F16/11(2019.01)I;??H04L29/06(2006.01)I
2341,一种通过触发器产生脉冲的半双工RFID振荡维持电路,CN106650876B,2019.07.09,2.02E+12,2016.10.11,卓捷创芯科技（深圳）有限公司,张千文;??吴边;??韩富强,518067广东省深圳市南山区蛇口南海大道1079号花园城数码大厦B座402,G06K19/07(2006.01)I
2342,一种图像分割方法及装置,CN106651860B,2019.07.09,2.02E+12,2016.11.02,帝麦克斯（苏州）医疗科技有限公司,周丕轩;,215000江苏省苏州市工业园区若水路99号,G06T7/10(2017.01)I;
2343,基于大气散射原理构建模型检测夜间交通视频多景深车灯的方法,CN106651939B,2019.07.09,201610835172X,2016.09.14,天津工业大学,汤春明;,300387天津市西青区宾水西道399号,G06T7/514(2017.01)I
2344,一种确定交通拥堵系数的系统、服务器及方法,CN106652439B,2019.07.09,2.02E+12,2015.10.28,华为数字技术（苏州）有限公司,张浩,215123江苏省苏州市苏州工业园区星湖街328号创意产业园A3栋,G08G1/01(2006.01)I
2345,显示装置及其后壳,CN106652794B,2019.07.09,2.02E+12,2017.02.15,青岛海信电器股份有限公司,石阳;??张王军,266555山东省青岛市经济技术开发区前湾港路218号,G09F9/00(2006.01)I;??H05K5/00(2006.01)I
2346,微动按键以及支持键盘动态布局的控制装置和方法,CN106653446B,2019.07.09,2.02E+12,2017.01.09,邯郸美的制冷设备有限公司;,杨春喜,056000河北省邯郸市开发区美的路99号,H01H13/83(2006.01)I
2347,一种原位电化学方法制备双连续相混合金属氧化物的方法及其应用,CN106654243B,2019.07.09,2.02E+12,2016.12.05,东北师范大学,张景萍;??刘丝雨;??吴兴隆,130024吉林省长春市南关区人民大街5268号,H01M4/48(2010.01)I;
2348,一种基于热管和相变材料的低温下动力电池热管理系统,CN106654430B,2019.07.09,2.02E+12,2016.12.07,浙江大学,韩晓红;,310013浙江省杭州市西湖区余杭塘路866号,H01M10/48(2006.01)I;
